地區,屋齡,坪數,房,廳,衛,總價(萬),間數
大里區,1,173.18,2,1,1,720,4
大里區,29,113.76,3,2,2,475,7
大里區,27,165.25,6,1,6,690,13
大里區,22,113.58,3,2,2,475,7
大里區,30,156.62,3,2,2,655,7
大里區,21,95.62,2,2,1,400,5
大里區,26,112.75,3,2,2,472,7
大里區,27,95.05,3,2,2,398,7
大里區,29,71.55,3,1,1,300,5
大里區,0,94.92,2,2,1,398,5
大里區,27,109.7,3,2,2,460,7
大里區,37,66.22,2,2,1,278,5
大里區,28,88.13,4,2,2,370,8
大里區,25,78.58,2,2,2,330,6
大里區,26,103.41,3,2,2,435,7
大里區,29,151.93,3,2,2,640,7
大里區,0,94.92,2,2,1,400,5
大里區,0,94.92,2,2,1,400,5
大里區,41,73.08,3,2,2,308,7
大里區,30,154.01,3,2,2,650,7
大里區,28,133.83,4,2,2,565,8
大里區,25,68.65,3,1,1,290,5
大里區,0,96.53,2,2,1,408,5
大里區,28,92.22,3,2,2,390,7
大里區,5,200.98,3,2,2,850,7
大里區,27,101.6,3,2,2,430,7
大里區,0,106.29,2,2,1,450,5
大里區,25,126.63,3,2,2,536.2,7
大里區,40,73.08,3,2,1,310,6
大里區,28,87.04,3,1,1,370,5
大里區,26,105.84,3,2,2,450,7
大里區,28,124.62,3,2,2,530,7
大里區,0,112.84,2,2,2,480,6
大里區,42,66.95,3,2,1,285,6
大里區,30,117.35,3,2,2,500,7
大里區,28,89.13,3,2,1,380,6
大里區,29,323.49,5,2,4,1380,11
大里區,26,113.88,3,2,2,486,7
大里區,2,184.36,2,2,1,787,5
大里區,27,135.24,5,3,3,578,11
大里區,4,135.69,3,2,2,580,7
大里區,29,120.17,3,2,2,514,7
大里區,41,73.08,3,2,1,313,6
大里區,0,103.1,2,2,1,442,5
大里區,25,132.92,3,2,2,570,7
大里區,0,100.2,2,2,1,430,5
大里區,0,100.2,2,2,1,430,5
大里區,0,112.84,2,2,2,485,6
大里區,26,84.19,3,2,2,362,7
大里區,25,130.85,3,2,2,563,7
大里區,24,106.87,3,2,2,460,7
大里區,0,96.53,2,2,1,416,5
大里區,26,104.38,3,2,2,450,7
大里區,0,68.83,2,2,1,297,5
大里區,5,169.09,3,2,2,730,7
大里區,25,115.73,3,2,2,500,7
大里區,0,139.65,2,2,2,605,6
大里區,26,118.84,2,2,2,515,6
大里區,20,163.18,3,2,3,708,8
大里區,25,117.48,3,2,2,510,7
大里區,0,68.83,2,2,1,299,5
大里區,40,80.57,3,2,1,350,6
大里區,5,144.95,3,2,2,630,7
大里區,5,144.95,3,2,2,630,7
大里區,35,88.52,3,2,2,385,7
大里區,0,117.14,2,2,1,510,5
大里區,41,83.78,3,1,1,365,5
大里區,29,118.06,3,2,2,515,7
大里區,28,80.19,3,2,1,350,6
大里區,0,94.92,2,2,1,415,5
大里區,0,91,2,2,1,398,5
大里區,28,76.12,2,2,4,333,8
大里區,30,106.29,3,2,2,465,7
大里區,28,148.49,3,2,2,650,7
大里區,21,84.52,2,2,1,370,5
大里區,29,118.35,3,2,2,519,7
大里區,0,113.56,2,2,2,498,6
大里區,0,117.14,2,2,1,514,5
大里區,25,127.56,2,2,1,560,5
大里區,28,125.25,3,2,2,550,7
大里區,3,153.76,3,2,2,676,7
大里區,29,86.43,3,2,2,380,7
大里區,27,108.7,3,2,2,478,7
大里區,28,128.35,3,2,2,565,7
大里區,3,164.9,3,2,2,726,7
大里區,3,160.06,3,2,2,705,7
大里區,38,61.29,2,1,1,270,4
大里區,0,92.99,2,2,1,410,5
大里區,0,141.7,3,2,2,625,7
大里區,41,85,3,2,1,375,6
大里區,27,103.97,3,2,2,460,7
大里區,2,171.97,3,2,2,761,7
大里區,3,164.94,3,2,2,730,7
大里區,30,133.25,4,2,2,590,8
大里區,0,113.56,2,2,2,503,6
大里區,26,82.3,2,2,1,365,5
大里區,0,110.01,2,2,2,488,6
大里區,0,117.14,2,2,1,520,5
大里區,30,128.37,3,2,1,570,6
大里區,37,85.51,3,2,2,380,7
大里區,22,120.76,3,2,2,538,7
大里區,35,93.74,3,2,2,418,7
大里區,0,103.1,2,2,1,460,5
大里區,0,103.1,2,2,1,460,5
大里區,0,80.21,2,2,1,358,5
大里區,0,80.21,2,2,1,358,5
大里區,25,127.69,3,2,2,570,7
大里區,28,104.14,3,2,2,465,7
大里區,0,91.37,2,2,1,408,5
大里區,26,119.77,3,2,2,535,7
大里區,22,79.4,2,2,1,355,5
大里區,40,74.24,3,2,1,332,6
大里區,28,102.83,3,2,2,460,7
大里區,29,146.4,3,2,2,655,7
大里區,0,68.83,2,2,1,308,5
大里區,22,105.03,3,1,1,470,5
大里區,25,136.26,3,2,2,610,7
大里區,27,125.05,3,2,1,560,6
大里區,20,126.15,3,2,2,565,7
大里區,24,35.71,1,1,1,160,3
大里區,3,164.89,3,2,2,739,7
大里區,40,80.26,3,2,1,360,6
大里區,0,91.37,2,2,1,410,5
大里區,2,164.4,3,2,2,738,7
大里區,22,95.62,2,1,1,430,4
大里區,25,137.87,3,2,2,620,7
大里區,29,128.86,2,2,2,580,6
大里區,3,169.78,3,2,2,765,7
大里區,28,86.76,3,2,1,391,6
大里區,0,86.75,2,2,2,391,6
大里區,0,131.94,3,2,2,595,7
大里區,0,90.91,2,2,1,410,5
大里區,28,98.81,3,1,2,446,6
大里區,0,87.46,2,2,1,395,5
大里區,0,110.01,2,2,2,497,6
大里區,0,115.05,3,2,1,520,6
大里區,0,115.05,3,2,1,520,6
大里區,0,100.2,2,2,1,453,5
大里區,40,81.82,3,2,2,370,7
大里區,2,164.94,3,2,2,746,7
大里區,13,87.97,2,1,1,398,4
大里區,27,125.96,4,2,2,570,8
大里區,25,112.58,3,2,2,510,7
大里區,20,110.18,3,2,2,500,7
大里區,0,109.29,2,2,2,496,6
大里區,3,141.86,2,2,1,644,5
大里區,29,105.68,3,2,2,480,7
大里區,0,131.94,3,2,2,600,7
大里區,0,131.94,3,2,2,600,7
大里區,2,160.06,3,2,2,728,7
大里區,27,142.43,3,2,2,648,7
大里區,24,61.53,2,2,1,280,5
大里區,3,165.01,3,2,2,751,7
大里區,0,96.66,2,2,1,440,5
大里區,5,169.09,3,2,2,770,7
大里區,21,148.07,3,2,2,675,7
大里區,40,76.29,3,2,1,348,6
大里區,28,83.28,3,2,2,380,7
大里區,3,141.86,2,2,1,648,5
大里區,28,163.7,4,2,2,748,8
大里區,0,92.99,2,2,1,425,5
大里區,41,66.95,3,2,1,306,6
大里區,25,102.83,3,2,1,470,6
大里區,0,120.29,3,2,2,550,7
大里區,0,120.29,3,2,2,550,7
大里區,0,120.29,3,2,2,550,7
大里區,0,109.29,2,2,2,500,6
大里區,0,109.29,2,2,2,500,6
大里區,20,88.45,2,1,1,405,4
大里區,40,93.88,3,2,2,430,7
大里區,2,141.43,2,2,1,648,5
大里區,3,153.76,3,2,2,705,7
大里區,0,141.7,3,2,2,650,7
大里區,29,113.32,3,2,2,520,7
大里區,0,64.92,2,2,1,298,5
大里區,0,64.92,2,2,1,298,5
大里區,24,106.74,2,2,2,490,6
大里區,2,169.23,3,2,2,777,7
大里區,5,127.3,2,2,1,585,5
大里區,0,64.83,2,2,1,298,5
大里區,3,169.23,3,2,2,778,7
大里區,27,78.24,3,2,1,360,6
大里區,0,115.33,2,2,1,531,5
大里區,2,110.71,2,2,1,510,5
大里區,0,115.05,3,2,1,530,6
大里區,2,164.94,3,2,2,760,7
大里區,3,109.14,2,2,1,503,5
大里區,0,117.14,2,2,1,540,5
大里區,0,106.29,2,2,1,490,5
大里區,0,68.83,2,2,1,318,5
大里區,0,68.83,2,2,1,318,5
大里區,0,68.83,2,2,1,318,5
大里區,0,68.83,2,2,1,318,5
大里區,27,103.86,3,2,2,480,7
大里區,2,160.06,3,2,2,740,7
大里區,0,131.94,3,2,2,610,7
大里區,5,157.87,3,2,2,730,7
大里區,2,164.9,3,2,2,763,7
大里區,1,125.34,2,2,1,580,5
大里區,3,109.78,2,2,1,508,5
大里區,0,106.29,2,2,1,492,5
大里區,0,141.7,3,2,2,656,7
大里區,2,118.6,2,2,1,550,5
大里區,5,124.95,2,2,1,580,5
大里區,28,103.4,3,1,2,480,6
大里區,40,92.54,3,2,1,430,6
大里區,0,87.37,2,2,1,406,5
大里區,2,150.63,2,2,1,700,5
大里區,25,29.9,1,1,1,139,3
大里區,30,115.68,3,2,2,538,7
大里區,20,124.24,3,2,2,578,7
大里區,21,116.07,3,2,2,540,7
大里區,0,117.14,2,2,1,545,5
大里區,26,111.73,3,2,2,520,7
大里區,2,143.89,3,2,2,670,7
大里區,0,70.44,2,2,1,328,5
大里區,3,164.9,3,2,2,768,7
大里區,0,141.7,3,2,2,660,7
大里區,14,72.91,1,2,1,340,4
大里區,2,142.55,2,2,1,665,5
大里區,3,123.16,2,2,1,575,5
大里區,2,169.23,3,2,2,792,7
大里區,28,112.79,3,2,2,528,7
大里區,41,70.48,5,1,2,330,8
大里區,2,164.4,3,2,2,770,7
大里區,30,140.76,3,2,2,660,7
大里區,0,141.7,3,2,2,665,7
大里區,0,115.05,3,2,1,540,6
大里區,0,117.14,2,2,1,550,5
大里區,2,123.16,2,2,1,580,5
大里區,0,115.05,3,2,1,542,6
大里區,3,141.36,3,2,2,666,7
大里區,0,117.14,2,2,1,552,5
大里區,5,127.3,2,2,1,600,5
大里區,0,141.7,3,2,2,668,7
大里區,41,74.24,3,2,1,350,6
大里區,26,106.04,2,2,2,500,6
大里區,0,99.56,2,2,1,470,5
大里區,3,146.24,3,2,2,691,7
大里區,3,143.67,3,2,2,679,7
大里區,0,86.75,2,2,2,410,6
大里區,28,98.36,2,2,2,465,6
大里區,21,121.59,3,2,2,575,7
大里區,25,89.85,2,2,1,425,5
大里區,2,164.9,3,2,2,780,7
大里區,28,95.05,3,2,2,450,7
大里區,0,120.29,3,2,2,570,7
大里區,3,169.23,3,2,2,802,7
大里區,28,145.55,3,2,2,690,7
大里區,40,115.99,3,3,2,550,8
大里區,0,103.1,2,2,1,490,5
大里區,0,110.01,2,2,2,523,6
大里區,9,166.08,3,2,2,790,7
大里區,0,109.29,2,2,2,520,6
大里區,2,109.29,2,2,1,520,5
大里區,22,95.62,3,2,1,455,6
大里區,28,86.15,2,1,1,410,4
大里區,3,123.11,2,2,1,586,5
大里區,2,143.89,3,2,2,685,7
大里區,26,201.57,3,2,2,960,7
大里區,27,93.63,4,2,2,446,8
大里區,0,120.29,3,2,2,573,7
大里區,0,96.53,2,2,1,460,5
大里區,0,111.51,3,2,1,532,6
大里區,26,105.84,3,2,2,505,7
大里區,28,100.6,3,1,2,480,6
大里區,0,116.26,2,2,1,555,5
大里區,27,69.12,2,2,1,330,5
大里區,30,115.19,3,2,2,550,7
大里區,0,64.92,2,2,1,310,5
大里區,0,122.06,2,2,1,583,5
大里區,26,83.74,2,2,1,400,5
大里區,3,118.83,2,2,1,568,5
大里區,0,115.05,3,2,1,550,6
大里區,0,117.14,2,2,1,560,5
大里區,0,117.14,2,2,1,560,5
大里區,34,80.74,2,2,1,386,5
大里區,2,143.89,3,2,2,688,7
大里區,0,116.26,2,2,1,556,5
大里區,28,121.22,3,2,2,580,7
大里區,3,118.83,2,2,1,569,5
大里區,41,73.08,2,1,1,350,4
大里區,30,112.75,3,2,2,540,7
大里區,0,131.94,3,2,2,632,7
大里區,0,100.2,2,2,1,480,5
大里區,0,100.2,2,2,1,480,5
大里區,2,145.69,3,2,2,698,7
大里區,30,108.81,3,2,2,522,7
大里區,0,106.29,2,2,1,510,5
大里區,2,510.68,4,2,2,2450.56,8
大里區,5,150.02,3,2,2,720,7
大里區,2,146.2,3,2,2,702,7
大里區,0,112.84,2,2,2,542,6
大里區,27,133.18,3,2,3,640,8
大里區,24,97.79,3,2,2,470,7
大里區,25,68.65,2,1,1,330,4
大里區,28,95.67,2,1,1,460,4
大里區,0,110.01,2,2,2,529,6
大里區,40,72.78,3,2,2,350,7
大里區,24,98.71,3,2,2,475,7
大里區,0,120.29,3,2,2,579,7
大里區,0,124.16,2,2,1,598,5
大里區,2,118.83,2,2,1,573,5
大里區,2,145.14,2,2,1,700,5
大里區,3,123.16,2,2,1,594,5
大里區,21,107.81,3,1,2,520,6
大里區,0,113.6,2,2,1,548,5
大里區,0,113.56,2,2,2,548,6
大里區,2,118.09,2,2,1,570,5
大里區,14,139.94,4,2,2,676,8
大里區,0,114.85,2,2,1,555,5
大里區,2,118.09,2,2,1,571,5
大里區,28,86.76,3,2,1,420,6
大里區,27,80.13,2,2,1,388,5
大里區,0,117.14,2,2,1,568,5
大里區,5,169.09,3,2,2,820,7
大里區,0,103.1,2,2,1,500,5
大里區,2,150.52,3,2,2,730,7
大里區,0,131.94,3,2,2,640,7
大里區,0,110.01,2,2,2,534,6
大里區,0,115.33,2,2,1,560,5
大里區,0,137.14,3,2,2,666,7
大里區,2,146.2,3,2,2,710,7
大里區,2,146.34,2,2,1,711,5
大里區,0,179.06,2,2,1,870,5
大里區,26,133.78,3,2,2,650,7
大里區,2,131.91,3,2,2,641,7
大里區,26,99.6,3,2,2,484,7
大里區,0,116.26,2,2,1,565,5
大里區,2,141.36,3,2,2,687,7
大里區,0,116.39,2,2,1,566,5
大里區,0,120.29,3,2,2,585,7
大里區,3,118.83,2,2,1,578,5
大里區,24,121.28,4,2,2,590,8
大里區,2,143.89,3,2,2,700,7
大里區,0,64.92,2,2,1,316,5
大里區,0,116.67,2,2,1,568,5
大里區,25,92.39,3,2,2,450,7
大里區,2,123.16,2,2,1,600,5
大里區,0,122.09,2,2,1,595,5
大里區,2,142.55,2,2,1,695,5
大里區,22,81.62,2,2,1,398,5
大里區,0,114.82,2,2,1,560,5
大里區,0,114.82,2,2,1,560,5
大里區,2,147.62,2,2,1,720,5
大里區,2,123.16,2,2,1,601,5
大里區,0,74.12,2,2,1,362,5
大里區,28,70,2,2,1,342,5
大里區,0,109.29,2,2,2,534,6
大里區,0,134.61,2,2,1,658,5
大里區,0,100.2,2,2,1,490,5
大里區,0,100.2,2,2,1,490,5
大里區,2,146.2,3,2,2,715,7
大里區,0,92.99,2,2,1,455,5
大里區,2,118.09,2,2,1,578,5
大里區,0,122.09,2,2,1,598,5
大里區,3,134.74,3,2,2,660,7
大里區,0,64.92,2,2,1,318,5
大里區,0,121.45,2,2,1,595,5
大里區,13,105.08,2,2,1,515,5
大里區,3,132.59,3,2,2,650,7
大里區,30,101.99,2,2,2,500,6
大里區,0,114.18,2,2,1,560,5
大里區,0,139.65,2,2,2,685,6
大里區,0,151.4,3,2,2,743,7
大里區,2,145.69,3,2,2,715,7
大里區,13,105.08,2,2,1,516,5
大里區,0,68.83,2,2,1,338,5
大里區,30,128.86,2,2,2,633,6
大里區,28,87.51,4,2,2,430,8
大里區,2,141.43,2,2,1,695,5
大里區,22,95.62,2,2,1,470,5
大里區,0,117.14,2,2,1,576,5
大里區,0,106.29,2,2,1,523,5
大里區,3,134.74,3,2,2,663,7
大里區,0,179.8,3,2,2,885,7
大里區,5,126.56,2,1,1,623,4
大里區,26,97.44,2,2,1,480,5
大里區,40,73.08,3,2,2,360,7
大里區,0,131.94,3,2,2,650,7
大里區,0,182.15,3,2,2,898,7
大里區,0,113.56,2,2,2,560,6
大里區,3,118.83,2,2,1,586,5
大里區,0,111.51,3,2,1,550,6
大里區,0,111.51,3,2,1,550,6
大里區,27,113.46,3,2,2,560,7
大里區,0,64.83,2,2,1,320,5
大里區,0,114.42,2,2,1,565,5
大里區,0,110.96,2,2,1,548,5
大里區,0,141.7,3,2,2,700,7
大里區,0,115.37,2,2,1,570,5
大里區,21,106.24,3,2,2,525,7
大里區,30,117.35,3,2,2,580,7
大里區,0,127.03,2,2,1,628,5
大里區,0,112.84,2,2,2,558,6
大里區,0,152.64,3,2,2,755,7
大里區,25,119.28,2,2,2,590,6
大里區,0,103.1,2,2,1,510,5
大里區,0,103.1,2,2,1,510,5
大里區,0,123.31,2,2,1,610,5
大里區,2,145.69,3,2,2,721,7
大里區,4,107.09,2,1,1,530,4
大里區,0,181.04,3,2,2,896,7
大里區,0,96.53,2,2,1,478,5
大里區,2,145.14,2,2,1,719,5
大里區,0,110.01,2,2,2,545,6
大里區,5,147.23,2,2,2,730,6
大里區,0,116.96,2,2,1,580,5
大里區,0,120.53,2,2,1,598,5
大里區,0,114.82,2,2,1,570,5
大里區,3,134.74,3,2,2,669,7
大里區,41,83.78,3,2,2,416,7
大里區,0,122.82,2,2,1,610,5
大里區,0,106.29,2,2,1,528,5
大里區,0,106.29,2,2,1,528,5
大里區,0,106.29,2,2,1,528,5
大里區,0,106.29,2,2,1,528,5
大里區,30,101.64,3,2,2,505,7
大里區,0,70.44,2,2,1,350,5
大里區,0,70.44,2,2,1,350,5
大里區,0,114.69,2,2,1,570,5
大里區,0,100.2,2,2,1,498,5
大里區,26,133.98,3,2,2,666,7
大里區,1,120.69,2,2,1,600,5
大里區,0,96.53,2,2,1,480,5
大里區,0,115.61,3,2,2,575,7
大里區,0,153.76,3,2,2,765,7
大里區,26,60.27,2,1,1,300,4
大里區,2,132.59,3,2,2,660,7
大里區,5,126.56,2,2,1,630,5
大里區,0,120.29,3,2,2,599,7
大里區,0,120.29,3,2,2,599,7
大里區,26,94.35,3,2,1,470,6
大里區,3,150.52,3,2,2,750,7
大里區,0,117.37,2,2,1,585,5
大里區,0,80.21,2,2,1,400,5
大里區,0,116.26,2,2,1,580,5
大里區,27,139.86,3,2,2,698,7
大里區,3,132.59,3,2,2,662,7
大里區,0,117.15,2,2,1,585,5
大里區,0,179.8,3,2,2,898,7
大里區,2,150.52,3,2,2,752,7
大里區,0,121.69,2,2,1,608,5
大里區,12,164.05,3,2,2,820,7
大里區,0,115.61,3,2,2,578,7
大里區,0,115.59,2,2,1,578,5
大里區,0,110.96,2,2,1,555,5
大里區,3,134.74,3,2,2,674,7
大里區,2,135.06,3,2,2,676,7
大里區,0,114.03,2,2,1,571,5
大里區,14,101.84,3,2,2,510,7
大里區,6,199.64,4,2,2,1000,8
大里區,0,106.29,2,2,1,533,5
大里區,0,115.05,3,2,1,577,6
大里區,3,141.36,3,2,2,709,7
大里區,3,150.52,3,2,2,755,7
大里區,41,105.64,3,2,2,530,7
大里區,32,91.68,3,2,2,460,7
大里區,0,117.14,2,2,1,588,5
大里區,22,95.62,3,2,1,480,6
大里區,0,120.29,3,2,2,604,7
大里區,0,120.29,3,2,2,604,7
大里區,25,79.65,3,1,1,400,5
大里區,0,110.01,2,2,2,553,6
大里區,1,136.85,2,2,1,688,5
大里區,5,127.3,2,2,1,640,5
大里區,4,103.42,2,2,1,520,5
大里區,26,141.2,2,1,1,710,4
大里區,0,119.24,2,2,1,600,5
大里區,0,114.82,2,2,1,578,5
大里區,0,182.27,3,2,2,918,7
大里區,28,123.04,3,2,2,620,7
大里區,13,103.59,2,2,1,522,5
大里區,0,151.4,3,2,2,763,7
大里區,5,126.56,2,2,1,638,5
大里區,0,115.05,3,2,1,580,6
大里區,0,127.94,2,2,1,645,5
大里區,30,74.57,3,2,1,376,6
大里區,0,114.03,2,2,1,575,5
大里區,4,107.07,2,1,1,540,4
大里區,0,103.1,2,2,1,520,5
大里區,0,103.1,2,2,1,520,5
大里區,13,105.08,2,2,1,530,5
大里區,26,72.56,2,2,1,366,5
大里區,27,116.56,3,2,2,588,7
大里區,0,120.52,2,2,1,608,5
大里區,0,114.82,2,2,1,580,5
大里區,0,64.92,2,2,1,328,5
大里區,0,151.4,3,2,2,765,7
大里區,0,151.4,3,2,2,765,7
大里區,16,112.38,3,1,2,568,6
大里區,0,121.48,2,2,1,614,5
大里區,25,81.11,3,2,1,410,6
大里區,3,151.29,3,2,2,765,7
大里區,26,133.45,3,2,2,675,7
大里區,0,115.05,3,2,1,582,6
大里區,0,106.29,2,2,1,538,5
大里區,0,117.14,2,2,1,593,5
大里區,0,146.17,2,2,2,740,6
大里區,0,120.29,3,2,2,609,7
大里區,29,118.49,2,2,2,600,6
大里區,0,110.96,2,2,1,562,5
大里區,0,138.16,3,2,2,700,7
大里區,5,157.87,3,2,2,800,7
大里區,0,175.96,3,2,2,892,7
大里區,13,117.37,2,2,1,595,5
大里區,0,153.76,3,2,2,780,7
大里區,0,153.76,3,2,2,780,7
大里區,0,114.69,2,2,1,582,5
大里區,5,155.67,3,2,2,790,7
大里區,0,146.17,3,2,2,742,7
大里區,5,188.72,3,2,2,958,7
大里區,0,117.99,2,2,1,599,5
大里區,0,131.94,3,2,2,670,7
大里區,0,131.94,3,2,2,670,7
大里區,4,178.78,4,2,2,908,8
大里區,40,68.91,3,2,1,350,6
大里區,3,145.69,3,2,2,740,7
大里區,2,147.62,2,2,1,750,5
大里區,3,150.52,3,2,2,765,7
大里區,2,145.14,2,2,1,738,5
大里區,0,151.4,3,2,2,770,7
大里區,2,142.55,2,2,1,725,5
大里區,0,126.81,2,2,1,645,5
大里區,0,117.15,2,2,1,596,5
大里區,0,115.57,2,2,1,588,5
大里區,0,125.57,2,2,1,639,5
大里區,0,123.78,2,2,1,630,5
大里區,0,123.78,2,2,1,630,5
大里區,0,153.19,3,2,2,780,7
大里區,0,179.68,3,2,2,915,7
大里區,0,125.65,2,2,1,640,5
大里區,40,79.1,4,3,2,403,9
大里區,0,115.76,2,2,1,590,5
大里區,27,104.38,3,2,2,532,7
大里區,0,146.17,3,2,2,745,7
大里區,0,169.89,3,2,2,866,7
大里區,0,179.68,3,2,2,916,7
大里區,24,106.87,3,2,2,545,7
大里區,0,123.46,2,2,1,630,5
大里區,28,60.73,3,2,2,310,7
大里區,0,112.84,2,2,2,576,6
大里區,0,151.4,3,2,2,773,7
大里區,0,182.15,3,2,2,930,7
大里區,0,116.47,2,2,1,595,5
大里區,0,179.68,3,2,2,918,7
大里區,0,134.61,2,2,1,688,5
大里區,3,150.62,3,2,2,770,7
大里區,13,88.01,2,2,1,450,5
大里區,0,179.68,3,2,2,919,7
大里區,0,179.68,3,2,2,919,7
大里區,0,119.24,2,2,1,610,5
大里區,29,101.64,3,2,2,520,7
大里區,0,134.61,2,2,1,689,5
大里區,28,113.28,3,2,2,580,7
大里區,2,104.45,2,2,1,535,5
大里區,0,117.14,2,1,1,600,4
大里區,0,151.28,3,2,2,775,7
大里區,0,153.19,3,2,2,785,7
大里區,0,115.71,2,1,1,593,4
大里區,0,116.26,2,2,1,596,5
大里區,0,127.94,2,2,1,656,5
大里區,0,146,3,2,2,749,7
大里區,0,111.03,2,2,1,570,5
大里區,0,125.57,2,2,1,645,5
大里區,0,146,3,2,2,750,7
大里區,0,131.94,3,2,2,678,7
大里區,0,138.16,3,2,2,710,7
大里區,4,233.07,4,2,2,1198,8
大里區,5,123.48,2,2,1,635,5
大里區,0,153.19,3,2,2,788,7
大里區,0,121.5,2,2,1,625,5
大里區,0,147.74,3,2,2,760,7
大里區,26,113.09,3,2,2,582,7
大里區,37,77.71,5,3,2,400,10
大里區,29,83.52,3,2,1,430,6
大里區,0,120.42,2,2,1,620,5
大里區,0,123.88,2,2,1,638,5
大里區,0,151.4,3,2,2,780,7
大里區,0,161.07,3,2,3,830,8
大里區,0,121.48,2,2,1,626,5
大里區,0,131.94,3,2,2,680,7
大里區,13,151.3,4,2,2,780,8
大里區,0,151.28,3,2,2,780,7
大里區,0,151.28,3,2,2,780,7
大里區,0,151.28,3,2,2,780,7
大里區,0,116.75,3,2,2,602,7
大里區,0,116.22,2,2,1,600,5
大里區,25,93.93,2,2,2,485,6
大里區,22,135.52,2,1,2,700,5
大里區,0,96.53,2,2,1,499,5
大里區,0,116.22,2,2,1,601,5
大里區,0,115.05,3,2,1,595,6
大里區,5,109.24,2,2,1,565,5
大里區,30,113.07,3,2,2,585,7
大里區,0,114.03,2,2,1,590,5
大里區,27,115.18,3,2,2,596,7
大里區,0,179.68,3,2,2,930,7
大里區,0,153.76,3,2,2,796,7
大里區,26,183.45,4,3,3,950,10
大里區,3,150.62,3,2,2,780,7
大里區,0,179.68,3,2,2,931,7
大里區,21,84.52,2,2,1,438,5
大里區,5,187.15,3,2,2,970,7
大里區,16,169.73,3,2,2,880,7
大里區,0,151.4,3,2,2,785,7
大里區,41,73.08,3,2,2,379,7
大里區,0,173.46,3,2,2,900,7
大里區,2,147.62,2,1,1,766,4
大里區,0,117.17,2,2,1,608,5
大里區,0,153.76,3,2,2,798,7
大里區,0,127.94,2,2,1,664,5
大里區,0,159.5,2,2,1,828,5
大里區,0,151.4,3,2,2,786,7
大里區,0,143.67,3,2,2,746,7
大里區,16,80.88,2,2,1,420,5
大里區,0,153.19,3,2,2,796,7
大里區,0,153.76,3,2,2,799,7
大里區,0,100.2,2,2,1,521,5
大里區,0,100.2,2,2,1,521,5
大里區,0,100.2,2,2,1,521,5
大里區,25,88.46,2,2,1,460,5
大里區,0,153.76,3,2,2,800,7
大里區,9,128.73,2,2,1,670,5
大里區,0,151.4,3,2,2,788,7
大里區,0,151.4,3,2,2,788,7
大里區,25,84.13,2,2,1,438,5
大里區,25,35.53,1,1,1,185,3
大里區,0,151.28,3,2,2,788,7
大里區,0,151.28,3,2,2,788,7
大里區,27,65.64,2,2,1,342,5
大里區,0,115.71,2,1,1,603,4
大里區,0,153.19,3,2,2,799,7
大里區,0,125.57,2,2,1,655,5
大里區,0,77.02,2,2,1,402,5
大里區,0,143.67,3,2,2,750,7
大里區,0,127.94,2,2,1,668,5
大里區,9,154.61,3,2,1,808,6
大里區,0,121.69,2,2,1,636,5
大里區,21,127.17,2,2,1,665,5
大里區,0,126.19,2,2,1,660,5
大里區,0,126.19,2,2,1,660,5
大里區,0,143.74,3,2,2,752,7
大里區,16,131.48,3,2,2,688,7
大里區,27,114.65,2,2,2,600,6
大里區,0,152.09,3,2,2,796,7
大里區,0,121.26,2,2,1,635,5
大里區,0,115.71,2,1,1,606,4
大里區,0,103.1,2,2,1,540,5
大里區,0,152.64,3,2,2,800,7
大里區,0,119.24,2,2,1,625,5
大里區,0,91,2,1,1,477,4
大里區,0,151.28,3,2,2,793,7
大里區,0,153.76,3,2,2,806,7
大里區,0,153.76,3,2,2,806,7
大里區,0,123.78,2,2,1,649,5
大里區,0,127.94,2,2,1,671,5
大里區,0,152.52,3,2,2,800,7
大里區,0,74.12,2,2,1,389,5
大里區,0,126.27,2,2,1,663,5
大里區,0,151.4,3,2,2,795,7
大里區,0,151.4,3,2,2,795,7
大里區,0,151.4,3,2,2,795,7
大里區,0,121.69,2,2,1,639,5
大里區,0,123.78,2,2,1,650,5
大里區,0,125.65,2,2,1,660,5
大里區,0,87.17,2,2,1,458,5
大里區,0,153.19,3,2,2,805,7
大里區,0,153.19,3,2,2,805,7
大里區,0,153.19,3,2,2,805,7
大里區,0,153.76,3,2,2,808,7
大里區,0,143.67,3,2,2,755,7
大里區,0,111.32,2,2,1,585,5
大里區,0,151.28,3,2,2,795,7
大里區,0,151.28,3,2,2,795,7
大里區,0,151.28,3,2,2,795,7
大里區,0,143.25,3,2,2,753,7
大里區,0,103.1,2,2,1,542,5
大里區,0,143.61,3,2,2,755,7
大里區,0,153.19,3,2,2,806,7
大里區,0,151.28,3,2,2,796,7
大里區,0,114.03,2,2,1,600,5
大里區,29,115.89,3,2,2,610,7
大里區,0,116.26,2,2,1,612,5
大里區,0,120.59,2,2,1,635,5
大里區,4,182.27,3,2,2,960,7
大里區,40,73.08,3,2,1,385,6
大里區,6,189.73,4,2,2,1000,8
大里區,26,115.73,3,2,2,610,7
大里區,0,115.71,2,1,1,610,4
大里區,6,164.98,3,2,2,870,7
大里區,0,91,2,2,1,480,5
大里區,0,119.24,2,2,1,629,5
大里區,0,181.59,3,2,2,958,7
大里區,0,127.94,2,2,1,675,5
大里區,0,122.06,2,2,1,644,5
大里區,0,141.7,3,2,2,748,7
大里區,0,120.29,3,2,2,635,7
